CorrelationId,longitude,latitude
b907c7f4-5bb8-4c98-95cb-8ae01c7a556e,-2.1875,51.26
b907c7f4-5bb8-4c98-95cb-8ae01c7a556e,-1.99421,51.35084
209df553-2924-459e-b87a-7ec7293750c1,-1.99421,51.35084
b907c7f4-5bb8-4c98-95cb-8ae01c7a556e,-2.09814,57.14369
b907c7f4-5bb8-4c98-95cb-8ae01c7a556e,-3.52751,50.7236
b907c7f4-5bb8-4c98-95cb-8ae01c7a556e,-3.05814,53.00974
b907c7f4-5bb8-4c98-95cb-8ae01c7a556e,-4.22398,57.47908
209df553-2924-459e-b87a-7ec7293750c1,-2.58736,56.56317
b907c7f4-5bb8-4c98-95cb-8ae01c7a556e,-0.74934,51.62907
b907c7f4-5bb8-4c98-95cb-8ae01c7a556e,-2.09814,57.14369
b907c7f4-5bb8-4c98-95cb-8ae01c7a556e,-1.99421,51.35084
e8ac1b75-1811-48f3-b6b6-84060f7e4e0d,-0.76667,53.38333
209df553-2924-459e-b87a-7ec7293750c1,-2.58736,56.56317
209df553-2924-459e-b87a-7ec7293750c1,-1.5443,50.75767
e8ac1b75-1811-48f3-b6b6-84060f7e4e0d,-1.47217,53.46506
e8ac1b75-1811-48f3-b6b6-84060f7e4e0d,-1.48119,53.0233
b907c7f4-5bb8-4c98-95cb-8ae01c7a556e,-1.48119,53.0233
b907c7f4-5bb8-4c98-95cb-8ae01c7a556e,-0.29825,51.39148
b907c7f4-5bb8-4c98-95cb-8ae01c7a556e,-2.1875,51.26
b907c7f4-5bb8-4c98-95cb-8ae01c7a556e,-0.29825,51.39148
b907c7f4-5bb8-4c98-95cb-8ae01c7a556e,-1.32471,51.40148
b907c7f4-5bb8-4c98-95cb-8ae01c7a556e,-5.53715,50.11861
e8ac1b75-1811-48f3-b6b6-84060f7e4e0d,-4.0573,55.82737
e8ac1b75-1811-48f3-b6b6-84060f7e4e0d,-2.12139,52.48173
f28f6f97-c9ec-40c1-b8f5-92ac74f6224c,-2.52398,53.19146
f28f6f97-c9ec-40c1-b8f5-92ac74f6224c,-0.91979,51.42708
860fbd71-e2d2-43c6-9afc-d5bf9c145bc7,-1.29772,50.76306
860fbd71-e2d2-43c6-9afc-d5bf9c145bc7,-2.52398,53.19146
b907c7f4-5bb8-4c98-95cb-8ae01c7a556e,1.15597,51.78967
b907c7f4-5bb8-4c98-95cb-8ae01c7a556e,-2.12139,52.48173
b907c7f4-5bb8-4c98-95cb-8ae01c7a556e,1.15597,51.78967
ee1cbe69-393c-4052-b0fe-0d82fe9e54f2,-0.91979,51.42708
bb2addd0-41e1-412d-8752-aa49d7e7dd02,-4.21376,55.82885
b907c7f4-5bb8-4c98-95cb-8ae01c7a556e,-1.29772,50.76306
80b91570-499c-4d84-9508-8cca3047f635,-2.12139,52.48173
b907c7f4-5bb8-4c98-95cb-8ae01c7a556e,-1.29243,53.49389
4aeb5254-df23-4ebf-a625-0c1c2ceebb0d,0.75,52.41667
b907c7f4-5bb8-4c98-95cb-8ae01c7a556e,-1.29243,53.49389
669302a6-69b6-4f91-a06e-4c2891953502,-1.08593,50.79205
bb6262ff-0150-4b11-9a95-a4b29ea48370,-0.74934,51.62907
bb6262ff-0150-4b11-9a95-a4b29ea48370,-1.99421,51.35084
209df553-2924-459e-b87a-7ec7293750c1,0.30367,51.38673
ba66ffec-717d-4269-a778-65e2f7ea1480,0.75,52.41667
ba66ffec-717d-4269-a778-65e2f7ea1480,-0.91979,51.42708
ec4196d6-01a4-46da-83e4-0ca3b59f366c,-1.32471,51.40148
ec4196d6-01a4-46da-83e4-0ca3b59f366c,-3.52751,50.7236
b907c7f4-5bb8-4c98-95cb-8ae01c7a556e,0.47713,51.39323
54f836e4-9b65-4e1d-94a8-61fd67f50352,-4.22398,57.47908
54f836e4-9b65-4e1d-94a8-61fd67f50352,-1.06667,53.78333
b907c7f4-5bb8-4c98-95cb-8ae01c7a556e,-4.22398,57.47908
b907c7f4-5bb8-4c98-95cb-8ae01c7a556e,0.30367,51.38673
3c5458a9-b87e-472d-886b-05056b172a58,1.26738,51.84819
3c5458a9-b87e-472d-886b-05056b172a58,-2.1875,51.26
209df553-2924-459e-b87a-7ec7293750c1,-1.99421,51.35084
b907c7f4-5bb8-4c98-95cb-8ae01c7a556e,0.30367,51.38673
b907c7f4-5bb8-4c98-95cb-8ae01c7a556e,1.26738,51.84819
b907c7f4-5bb8-4c98-95cb-8ae01c7a556e,-0.74934,51.62907
209df553-2924-459e-b87a-7ec7293750c1,-1.08593,50.79205
b907c7f4-5bb8-4c98-95cb-8ae01c7a556e,-1.5443,50.75767
3c5458a9-b87e-472d-886b-05056b172a58,0.93333,52.68333
3c5458a9-b87e-472d-886b-05056b172a58,-0.76667,53.38333
209df553-2924-459e-b87a-7ec7293750c1,0.93333,52.68333
4d3889b1-13c9-4b35-8f72-fe417928d521,-0.91979,51.42708
4d3889b1-13c9-4b35-8f72-fe417928d521,-0.2,51.65
2d9d1f03-0a51-4c0a-af5f-79362bda7477,-1.29772,50.76306
2d9d1f03-0a51-4c0a-af5f-79362bda7477,-0.29825,51.39148
1cfd24f0-5d0f-4dfc-80e5-18ad816db99c,-0.74934,51.62907
1cfd24f0-5d0f-4dfc-80e5-18ad816db99c,-4.22398,57.47908
1cfd24f0-5d0f-4dfc-80e5-18ad816db99c,-1.99421,51.35084
1cfd24f0-5d0f-4dfc-80e5-18ad816db99c,-1.29243,53.49389
6c42cfdb-b898-48cd-a37e-40b8b05947a2,-0.29825,51.39148
6c42cfdb-b898-48cd-a37e-40b8b05947a2,-2.68758,53.69786
6c42cfdb-b898-48cd-a37e-40b8b05947a2,-0.33525,53.7446
6c42cfdb-b898-48cd-a37e-40b8b05947a2,-1.99421,51.35084
209df553-2924-459e-b87a-7ec7293750c1,-4.21376,55.82885
9da7f3c6-9de3-49f2-899c-2b0ddaf4defa,-0.36053,51.64316
9da7f3c6-9de3-49f2-899c-2b0ddaf4defa,0.30367,51.38673
ac13c835-08e1-44ff-85ac-89adda327651,-0.33525,53.7446
b907c7f4-5bb8-4c98-95cb-8ae01c7a556e,-0.2,51.65
a31a2f35-b368-4e8d-ba4c-0d0e2d59afbd,-2.01111,52.66277
209df553-2924-459e-b87a-7ec7293750c1,-2.12139,52.48173
22fa2350-a674-42c9-8311-40c39a730ff2,-2.98333,53.83333
b907c7f4-5bb8-4c98-95cb-8ae01c7a556e,-1.99421,51.35084
b907c7f4-5bb8-4c98-95cb-8ae01c7a556e,-3.05,53.81667
f0efa17d-61e3-4230-b8f6-2874819c7087,-0.91979,51.42708
209df553-2924-459e-b87a-7ec7293750c1,0.30367,51.38673
b907c7f4-5bb8-4c98-95cb-8ae01c7a556e,-0.76667,53.38333
f0efa17d-61e3-4230-b8f6-2874819c7087,-0.76667,53.38333
b907c7f4-5bb8-4c98-95cb-8ae01c7a556e,-1.32471,51.40148
f0efa17d-61e3-4230-b8f6-2874819c7087,1.15597,51.78967
209df553-2924-459e-b87a-7ec7293750c1,-2.12139,52.48173
b907c7f4-5bb8-4c98-95cb-8ae01c7a556e,-1.48119,53.0233
24e81364-2ce6-490c-9af2-08f9c08a4f5a,-2.68758,53.69786
b907c7f4-5bb8-4c98-95cb-8ae01c7a556e,-2.12139,52.48173
ebd40743-2b76-4370-ad78-f2cbcdcbae02,-1.32471,51.40148
209df553-2924-459e-b87a-7ec7293750c1,-4.0573,55.82737
e68c165c-50f8-4690-bc55-cc65ab1b89ce,-3.05,53.81667
b907c7f4-5bb8-4c98-95cb-8ae01c7a556e,-2.58736,56.56317
b907c7f4-5bb8-4c98-95cb-8ae01c7a556e,-1.32471,51.40148
e68c165c-50f8-4690-bc55-cc65ab1b89ce,0.47713,51.39323
b907c7f4-5bb8-4c98-95cb-8ae01c7a556e,-1.29243,53.49389
e3ecca8b-af6e-482a-a4fa-92af7066d8b4,-2.1875,51.26
b0340aa4-3198-409a-b157-864797b29b73,-2.01111,52.66277
209df553-2924-459e-b87a-7ec7293750c1,-2.98333,53.83333
2bfbfe0b-6474-46a8-b4f2-97cd8927be93,-1.5443,50.75767
b907c7f4-5bb8-4c98-95cb-8ae01c7a556e,-2.68758,53.69786
b907c7f4-5bb8-4c98-95cb-8ae01c7a556e,-3.52751,50.7236
209df553-2924-459e-b87a-7ec7293750c1,-5.53715,50.11861
b907c7f4-5bb8-4c98-95cb-8ae01c7a556e,-3.05814,53.00974
209df553-2924-459e-b87a-7ec7293750c1,-4.22398,57.47908
148cabac-2610-425b-87c4-fb5bb7ed7579,0.93333,52.68333
918a2503-bb0a-4584-a89f-2d37158b9924,-1.48119,53.0233
209df553-2924-459e-b87a-7ec7293750c1,-0.2,51.65
e2b7589f-542e-4497-b48a-f9c909db537e,-3.52751,50.7236
fb8f933a-bda3-4ec7-a9c4-32a5d69fcc84,-0.2,51.65
e23bde2f-fc65-4620-b1c3-09d8009f43fd,-1.32471,51.40148
b907c7f4-5bb8-4c98-95cb-8ae01c7a556e,-2.12139,52.48173
209df553-2924-459e-b87a-7ec7293750c1,-2.12139,52.48173
4b3d23d2-16b3-428a-9c65-8e82769a37db,-0.2,51.65
2dfe09f1-7391-4d09-9edc-31a2bf7167df,-5.53715,50.11861
209df553-2924-459e-b87a-7ec7293750c1,-1.29772,50.76306
1efc3bd6-5ed6-4a63-9b4b-9c50fa2dac81,1.26738,51.84819
185150d0-b859-4762-b1ea-08e939d8a64a,-0.33525,53.7446
185150d0-b859-4762-b1ea-08e939d8a64a,-0.36053,51.64316
dd2bef7c-9b5e-443d-bbc2-a690e42bac74,-0.76667,53.38333
185150d0-b859-4762-b1ea-08e939d8a64a,-1.47217,53.46506
209df553-2924-459e-b87a-7ec7293750c1,-0.32247,50.82882
209df553-2924-459e-b87a-7ec7293750c1,-1.08593,50.79205
185150d0-b859-4762-b1ea-08e939d8a64a,-0.29825,51.39148
010295d4-3e87-451f-a2de-91c957c52ea5,-2.52398,53.19146
185150d0-b859-4762-b1ea-08e939d8a64a,-0.76667,53.38333
209df553-2924-459e-b87a-7ec7293750c1,0.47713,51.39323
010295d4-3e87-451f-a2de-91c957c52ea5,0.30367,51.38673
185150d0-b859-4762-b1ea-08e939d8a64a,-2.09814,57.14369
185150d0-b859-4762-b1ea-08e939d8a64a,0.75,52.41667
185150d0-b859-4762-b1ea-08e939d8a64a,-0.29825,51.39148
185150d0-b859-4762-b1ea-08e939d8a64a,-2.01111,52.66277
010295d4-3e87-451f-a2de-91c957c52ea5,-0.32247,50.82882
5ea8bec1-c2c0-4a4b-b499-b063728515c1,-0.74934,51.62907
010295d4-3e87-451f-a2de-91c957c52ea5,0.30367,51.38673
209df553-2924-459e-b87a-7ec7293750c1,-2.1875,51.26
010295d4-3e87-451f-a2de-91c957c52ea5,1.15597,51.78967
5ea8bec1-c2c0-4a4b-b499-b063728515c1,-0.36053,51.64316
209df553-2924-459e-b87a-7ec7293750c1,-3.05814,53.00974
5ea8bec1-c2c0-4a4b-b499-b063728515c1,-0.29825,51.39148
185150d0-b859-4762-b1ea-08e939d8a64a,-2.09814,57.14369
5ea8bec1-c2c0-4a4b-b499-b063728515c1,-4.0573,55.82737
5ea8bec1-c2c0-4a4b-b499-b063728515c1,-0.32247,50.82882
185150d0-b859-4762-b1ea-08e939d8a64a,-1.47217,53.46506
5ea8bec1-c2c0-4a4b-b499-b063728515c1,-1.48119,53.0233
209df553-2924-459e-b87a-7ec7293750c1,-4.22398,57.47908
010295d4-3e87-451f-a2de-91c957c52ea5,1.26738,51.84819
185150d0-b859-4762-b1ea-08e939d8a64a,-2.09814,57.14369
185150d0-b859-4762-b1ea-08e939d8a64a,-2.52398,53.19146
5ea8bec1-c2c0-4a4b-b499-b063728515c1,0.93333,52.68333
010295d4-3e87-451f-a2de-91c957c52ea5,-2.68758,53.69786
185150d0-b859-4762-b1ea-08e939d8a64a,1.26738,51.84819
5ea8bec1-c2c0-4a4b-b499-b063728515c1,0.47713,51.39323
010295d4-3e87-451f-a2de-91c957c52ea5,-0.29825,51.39148
5ea8bec1-c2c0-4a4b-b499-b063728515c1,-4.0573,55.82737
5ea8bec1-c2c0-4a4b-b499-b063728515c1,-1.5443,50.75767
185150d0-b859-4762-b1ea-08e939d8a64a,0.30367,51.38673
010295d4-3e87-451f-a2de-91c957c52ea5,-5.53715,50.11861
b907c7f4-5bb8-4c98-95cb-8ae01c7a556e,-4.21376,55.82885
b907c7f4-5bb8-4c98-95cb-8ae01c7a556e,-5.53715,50.11861
5ea8bec1-c2c0-4a4b-b499-b063728515c1,-0.74934,51.62907
010295d4-3e87-451f-a2de-91c957c52ea5,-2.1875,51.26
dd2bef7c-9b5e-443d-bbc2-a690e42bac74,-2.01111,52.66277
dd2bef7c-9b5e-443d-bbc2-a690e42bac74,-2.58736,56.56317
5ea8bec1-c2c0-4a4b-b499-b063728515c1,-1.08593,50.79205
dd2bef7c-9b5e-443d-bbc2-a690e42bac74,-1.47217,53.46506
63a8ad7a-9985-44c1-865a-d12b8d9a60af,-3.05814,53.00974
010295d4-3e87-451f-a2de-91c957c52ea5,-2.12139,52.48173
dd2bef7c-9b5e-443d-bbc2-a690e42bac74,-0.74934,51.62907
5ea8bec1-c2c0-4a4b-b499-b063728515c1,0.93333,52.68333
63a8ad7a-9985-44c1-865a-d12b8d9a60af,-2.09814,57.14369
3cecc362-c5f6-4834-bdf7-7001b94e8516,0.30367,51.38673
dd2bef7c-9b5e-443d-bbc2-a690e42bac74,-4.0573,55.82737
5ea8bec1-c2c0-4a4b-b499-b063728515c1,-1.32471,51.40148
010295d4-3e87-451f-a2de-91c957c52ea5,0.30367,51.38673
63a8ad7a-9985-44c1-865a-d12b8d9a60af,-1.47217,53.46506
b907c7f4-5bb8-4c98-95cb-8ae01c7a556e,-3.52751,50.7236
b907c7f4-5bb8-4c98-95cb-8ae01c7a556e,-0.74934,51.62907
5ea8bec1-c2c0-4a4b-b499-b063728515c1,0.75,52.41667
010295d4-3e87-451f-a2de-91c957c52ea5,0.47713,51.39323
63a8ad7a-9985-44c1-865a-d12b8d9a60af,0.30367,51.38673
010295d4-3e87-451f-a2de-91c957c52ea5,-2.1875,51.26
5ea8bec1-c2c0-4a4b-b499-b063728515c1,-0.32247,50.82882
dd2bef7c-9b5e-443d-bbc2-a690e42bac74,-4.21376,55.82885
63a8ad7a-9985-44c1-865a-d12b8d9a60af,-0.32247,50.82882
010295d4-3e87-451f-a2de-91c957c52ea5,-1.29772,50.76306
5ea8bec1-c2c0-4a4b-b499-b063728515c1,0.47713,51.39323
63a8ad7a-9985-44c1-865a-d12b8d9a60af,-2.1875,51.26
b907c7f4-5bb8-4c98-95cb-8ae01c7a556e,-0.36053,51.64316
493bc89e-542b-4b7c-ab97-5fc952e41a41,-1.08593,50.79205
5ea8bec1-c2c0-4a4b-b499-b063728515c1,-0.91979,51.42708
010295d4-3e87-451f-a2de-91c957c52ea5,-2.68758,53.69786
3cecc362-c5f6-4834-bdf7-7001b94e8516,-1.29772,50.76306
63a8ad7a-9985-44c1-865a-d12b8d9a60af,-2.01111,52.66277
010295d4-3e87-451f-a2de-91c957c52ea5,-2.58736,56.56317
5ea8bec1-c2c0-4a4b-b499-b063728515c1,-0.74934,51.62907
63a8ad7a-9985-44c1-865a-d12b8d9a60af,-1.5443,50.75767
6b1fd547-849e-4b8f-b6d5-73c4ed378548,-1.29243,53.49389
5ea8bec1-c2c0-4a4b-b499-b063728515c1,-1.06667,53.78333
63a8ad7a-9985-44c1-865a-d12b8d9a60af,-1.29772,50.76306
010295d4-3e87-451f-a2de-91c957c52ea5,-1.29772,50.76306
b907c7f4-5bb8-4c98-95cb-8ae01c7a556e,-3.05,53.81667
b907c7f4-5bb8-4c98-95cb-8ae01c7a556e,-0.32247,50.82882
010295d4-3e87-451f-a2de-91c957c52ea5,-1.32471,51.40148
63a8ad7a-9985-44c1-865a-d12b8d9a60af,-4.21376,55.82885
5ea8bec1-c2c0-4a4b-b499-b063728515c1,-0.91979,51.42708
4b3da894-085f-436c-b22e-694a1988141b,-1.99421,51.35084
63a8ad7a-9985-44c1-865a-d12b8d9a60af,-4.21376,55.82885
3cecc362-c5f6-4834-bdf7-7001b94e8516,-2.12139,52.48173
5ea8bec1-c2c0-4a4b-b499-b063728515c1,-0.33525,53.7446
63a8ad7a-9985-44c1-865a-d12b8d9a60af,-2.12139,52.48173
010295d4-3e87-451f-a2de-91c957c52ea5,-3.05814,53.00974
5ea8bec1-c2c0-4a4b-b499-b063728515c1,-3.05,53.81667
36774bc2-8f87-4401-8a9a-b282ff75ece0,-0.76667,53.38333
010295d4-3e87-451f-a2de-91c957c52ea5,-1.32471,51.40148
5ea8bec1-c2c0-4a4b-b499-b063728515c1,-4.21376,55.82885
010295d4-3e87-451f-a2de-91c957c52ea5,-0.36053,51.64316
3cecc362-c5f6-4834-bdf7-7001b94e8516,1.15597,51.78967
b907c7f4-5bb8-4c98-95cb-8ae01c7a556e,-1.99421,51.35084
010295d4-3e87-451f-a2de-91c957c52ea5,-0.91979,51.42708
6e75723a-c03d-4593-a2f5-e2ba95a52da3,-1.99421,51.35084
5ea8bec1-c2c0-4a4b-b499-b063728515c1,-1.99421,51.35084
63a8ad7a-9985-44c1-865a-d12b8d9a60af,-2.12139,52.48173
010295d4-3e87-451f-a2de-91c957c52ea5,-1.48119,53.0233
010295d4-3e87-451f-a2de-91c957c52ea5,-4.22398,57.47908
5ea8bec1-c2c0-4a4b-b499-b063728515c1,-1.32471,51.40148
67a9de27-8a57-4d09-8d59-c8f31a37e3e7,-1.48119,53.0233
5ea8bec1-c2c0-4a4b-b499-b063728515c1,-2.52398,53.19146
63a8ad7a-9985-44c1-865a-d12b8d9a60af,-0.76667,53.38333
160f430d-a80f-47c6-8eab-4d4b3fce19a6,-1.47217,53.46506
010295d4-3e87-451f-a2de-91c957c52ea5,-4.22398,57.47908
5ea8bec1-c2c0-4a4b-b499-b063728515c1,-1.29772,50.76306
63a8ad7a-9985-44c1-865a-d12b8d9a60af,-0.91979,51.42708
3cecc362-c5f6-4834-bdf7-7001b94e8516,-4.22398,57.47908
5ea8bec1-c2c0-4a4b-b499-b063728515c1,1.26738,51.84819
010295d4-3e87-451f-a2de-91c957c52ea5,-1.08593,50.79205
63a8ad7a-9985-44c1-865a-d12b8d9a60af,-1.5443,50.75767
010295d4-3e87-451f-a2de-91c957c52ea5,-1.29243,53.49389
5ea8bec1-c2c0-4a4b-b499-b063728515c1,-1.08593,50.79205
160f430d-a80f-47c6-8eab-4d4b3fce19a6,-2.1875,51.26
3cecc362-c5f6-4834-bdf7-7001b94e8516,-2.12139,52.48173
160f430d-a80f-47c6-8eab-4d4b3fce19a6,-0.29825,51.39148
010295d4-3e87-451f-a2de-91c957c52ea5,-0.36053,51.64316
63a8ad7a-9985-44c1-865a-d12b8d9a60af,-4.21376,55.82885
010295d4-3e87-451f-a2de-91c957c52ea5,-0.76667,53.38333
63a8ad7a-9985-44c1-865a-d12b8d9a60af,-3.05,53.81667
160f430d-a80f-47c6-8eab-4d4b3fce19a6,-1.47217,53.46506
010295d4-3e87-451f-a2de-91c957c52ea5,-4.21376,55.82885
63a8ad7a-9985-44c1-865a-d12b8d9a60af,0.47713,51.39323
b907c7f4-5bb8-4c98-95cb-8ae01c7a556e,-0.32247,50.82882
b907c7f4-5bb8-4c98-95cb-8ae01c7a556e,-1.06667,53.78333
010295d4-3e87-451f-a2de-91c957c52ea5,-1.32471,51.40148
160f430d-a80f-47c6-8eab-4d4b3fce19a6,-4.0573,55.82737
010295d4-3e87-451f-a2de-91c957c52ea5,-2.68758,53.69786
160f430d-a80f-47c6-8eab-4d4b3fce19a6,-1.06667,53.78333
010295d4-3e87-451f-a2de-91c957c52ea5,-2.58736,56.56317
5ea8bec1-c2c0-4a4b-b499-b063728515c1,-3.05814,53.00974
63a8ad7a-9985-44c1-865a-d12b8d9a60af,0.47713,51.39323
010295d4-3e87-451f-a2de-91c957c52ea5,-0.2,51.65
160f430d-a80f-47c6-8eab-4d4b3fce19a6,1.26738,51.84819
b907c7f4-5bb8-4c98-95cb-8ae01c7a556e,-2.98333,53.83333
010295d4-3e87-451f-a2de-91c957c52ea5,-1.08593,50.79205
160f430d-a80f-47c6-8eab-4d4b3fce19a6,-0.76667,53.38333
5ea8bec1-c2c0-4a4b-b499-b063728515c1,-1.5443,50.75767
010295d4-3e87-451f-a2de-91c957c52ea5,-0.32247,50.82882
160f430d-a80f-47c6-8eab-4d4b3fce19a6,-1.29243,53.49389
5ea8bec1-c2c0-4a4b-b499-b063728515c1,-0.2,51.65
010295d4-3e87-451f-a2de-91c957c52ea5,-0.29825,51.39148
5ea8bec1-c2c0-4a4b-b499-b063728515c1,-3.05,53.81667
160f430d-a80f-47c6-8eab-4d4b3fce19a6,-3.52751,50.7236
010295d4-3e87-451f-a2de-91c957c52ea5,0.30367,51.38673
5ea8bec1-c2c0-4a4b-b499-b063728515c1,-1.29772,50.76306
160f430d-a80f-47c6-8eab-4d4b3fce19a6,-2.12139,52.48173
010295d4-3e87-451f-a2de-91c957c52ea5,-0.29825,51.39148
160f430d-a80f-47c6-8eab-4d4b3fce19a6,-0.91979,51.42708
5ea8bec1-c2c0-4a4b-b499-b063728515c1,-0.32247,50.82882
63a8ad7a-9985-44c1-865a-d12b8d9a60af,-2.01111,52.66277
010295d4-3e87-451f-a2de-91c957c52ea5,-2.01111,52.66277
160f430d-a80f-47c6-8eab-4d4b3fce19a6,-3.52751,50.7236
5ea8bec1-c2c0-4a4b-b499-b063728515c1,-3.05,53.81667
63a8ad7a-9985-44c1-865a-d12b8d9a60af,0.47713,51.39323
010295d4-3e87-451f-a2de-91c957c52ea5,-2.1875,51.26
3cecc362-c5f6-4834-bdf7-7001b94e8516,0.47713,51.39323
160f430d-a80f-47c6-8eab-4d4b3fce19a6,-2.52398,53.19146
5ea8bec1-c2c0-4a4b-b499-b063728515c1,-2.58736,56.56317
010295d4-3e87-451f-a2de-91c957c52ea5,-2.09814,57.14369
63a8ad7a-9985-44c1-865a-d12b8d9a60af,0.30367,51.38673
010295d4-3e87-451f-a2de-91c957c52ea5,-1.47217,53.46506
5ea8bec1-c2c0-4a4b-b499-b063728515c1,-0.76667,53.38333
160f430d-a80f-47c6-8eab-4d4b3fce19a6,1.26738,51.84819
3cecc362-c5f6-4834-bdf7-7001b94e8516,-3.52751,50.7236
63a8ad7a-9985-44c1-865a-d12b8d9a60af,-3.52751,50.7236
010295d4-3e87-451f-a2de-91c957c52ea5,-0.2,51.65
b907c7f4-5bb8-4c98-95cb-8ae01c7a556e,-1.06667,53.78333
160f430d-a80f-47c6-8eab-4d4b3fce19a6,-0.91979,51.42708
5ea8bec1-c2c0-4a4b-b499-b063728515c1,0.47713,51.39323
010295d4-3e87-451f-a2de-91c957c52ea5,-3.05,53.81667
63a8ad7a-9985-44c1-865a-d12b8d9a60af,-2.09814,57.14369
160f430d-a80f-47c6-8eab-4d4b3fce19a6,-2.58736,56.56317
5ea8bec1-c2c0-4a4b-b499-b063728515c1,-1.06667,53.78333
010295d4-3e87-451f-a2de-91c957c52ea5,-2.01111,52.66277
b907c7f4-5bb8-4c98-95cb-8ae01c7a556e,-4.21376,55.82885
5ea8bec1-c2c0-4a4b-b499-b063728515c1,-2.12139,52.48173
160f430d-a80f-47c6-8eab-4d4b3fce19a6,-1.06667,53.78333
010295d4-3e87-451f-a2de-91c957c52ea5,-3.05,53.81667
5ea8bec1-c2c0-4a4b-b499-b063728515c1,-4.22398,57.47908
160f430d-a80f-47c6-8eab-4d4b3fce19a6,-1.47217,53.46506
b907c7f4-5bb8-4c98-95cb-8ae01c7a556e,-2.12139,52.48173
010295d4-3e87-451f-a2de-91c957c52ea5,-2.1875,51.26
63a8ad7a-9985-44c1-865a-d12b8d9a60af,-0.33525,53.7446
5ea8bec1-c2c0-4a4b-b499-b063728515c1,-3.52751,50.7236
010295d4-3e87-451f-a2de-91c957c52ea5,-3.05,53.81667
63a8ad7a-9985-44c1-865a-d12b8d9a60af,-0.29825,51.39148
160f430d-a80f-47c6-8eab-4d4b3fce19a6,-1.29772,50.76306
b907c7f4-5bb8-4c98-95cb-8ae01c7a556e,-3.52751,50.7236
b907c7f4-5bb8-4c98-95cb-8ae01c7a556e,-2.1875,51.26
3cecc362-c5f6-4834-bdf7-7001b94e8516,-2.12139,52.48173
b907c7f4-5bb8-4c98-95cb-8ae01c7a556e,0.47713,51.39323
010295d4-3e87-451f-a2de-91c957c52ea5,-2.98333,53.83333
63a8ad7a-9985-44c1-865a-d12b8d9a60af,-2.98333,53.83333
b907c7f4-5bb8-4c98-95cb-8ae01c7a556e,-4.21376,55.82885
3cecc362-c5f6-4834-bdf7-7001b94e8516,-3.52751,50.7236
63a8ad7a-9985-44c1-865a-d12b8d9a60af,-4.22398,57.47908
b907c7f4-5bb8-4c98-95cb-8ae01c7a556e,-0.29825,51.39148
010295d4-3e87-451f-a2de-91c957c52ea5,-2.98333,53.83333
63a8ad7a-9985-44c1-865a-d12b8d9a60af,-3.05814,53.00974
010295d4-3e87-451f-a2de-91c957c52ea5,-2.1875,51.26
b907c7f4-5bb8-4c98-95cb-8ae01c7a556e,-3.52751,50.7236
010295d4-3e87-451f-a2de-91c957c52ea5,-0.76667,53.38333
b907c7f4-5bb8-4c98-95cb-8ae01c7a556e,-2.12139,52.48173
010295d4-3e87-451f-a2de-91c957c52ea5,1.26738,51.84819
b907c7f4-5bb8-4c98-95cb-8ae01c7a556e,-4.21376,55.82885
b907c7f4-5bb8-4c98-95cb-8ae01c7a556e,-2.68758,53.69786
010295d4-3e87-451f-a2de-91c957c52ea5,-1.5443,50.75767
63a8ad7a-9985-44c1-865a-d12b8d9a60af,0.75,52.41667
b907c7f4-5bb8-4c98-95cb-8ae01c7a556e,-1.06667,53.78333
010295d4-3e87-451f-a2de-91c957c52ea5,-1.47217,53.46506
b907c7f4-5bb8-4c98-95cb-8ae01c7a556e,0.47713,51.39323
010295d4-3e87-451f-a2de-91c957c52ea5,-4.0573,55.82737
63a8ad7a-9985-44c1-865a-d12b8d9a60af,-0.36053,51.64316
b907c7f4-5bb8-4c98-95cb-8ae01c7a556e,-0.74934,51.62907
010295d4-3e87-451f-a2de-91c957c52ea5,-0.32247,50.82882
63a8ad7a-9985-44c1-865a-d12b8d9a60af,-2.52398,53.19146
b907c7f4-5bb8-4c98-95cb-8ae01c7a556e,0.93333,52.68333
63a8ad7a-9985-44c1-865a-d12b8d9a60af,-5.53715,50.11861
b907c7f4-5bb8-4c98-95cb-8ae01c7a556e,-3.05,53.81667
63a8ad7a-9985-44c1-865a-d12b8d9a60af,-5.53715,50.11861
010295d4-3e87-451f-a2de-91c957c52ea5,0.75,52.41667
63a8ad7a-9985-44c1-865a-d12b8d9a60af,-2.01111,52.66277
010295d4-3e87-451f-a2de-91c957c52ea5,-1.48119,53.0233
63a8ad7a-9985-44c1-865a-d12b8d9a60af,-0.2,51.65
010295d4-3e87-451f-a2de-91c957c52ea5,-2.52398,53.19146
63a8ad7a-9985-44c1-865a-d12b8d9a60af,-0.91979,51.42708
010295d4-3e87-451f-a2de-91c957c52ea5,-2.01111,52.66277
63a8ad7a-9985-44c1-865a-d12b8d9a60af,-1.48119,53.0233
010295d4-3e87-451f-a2de-91c957c52ea5,-0.2,51.65
63a8ad7a-9985-44c1-865a-d12b8d9a60af,-1.99421,51.35084
010295d4-3e87-451f-a2de-91c957c52ea5,-1.5443,50.75767
63a8ad7a-9985-44c1-865a-d12b8d9a60af,-2.01111,52.66277
010295d4-3e87-451f-a2de-91c957c52ea5,-5.53715,50.11861
b907c7f4-5bb8-4c98-95cb-8ae01c7a556e,-0.76667,53.38333
63a8ad7a-9985-44c1-865a-d12b8d9a60af,-3.05814,53.00974
